Timestamp,Power Consumption,Hour,Minute,DayOfWeek,Month,DayOfYear,WeekOfYear,Year,BlockNo
2020-11-15 22:00:00,223461491.5,22,0,6,11,320,46,2020,89
2020-11-15 22:15:00,217967154.3,22,15,6,11,320,46,2020,90
2020-11-15 22:30:00,209954390.6,22,30,6,11,320,46,2020,91
2020-11-15 22:45:00,212073849.3,22,45,6,11,320,46,2020,92
2020-11-15 23:00:00,197054243.8,23,0,6,11,320,46,2020,93
2020-11-15 23:15:00,186940298.9,23,15,6,11,320,46,2020,94
2020-11-15 23:30:00,208154032.2,23,30,6,11,320,46,2020,95
2020-11-15 23:45:00,195509284.6,23,45,6,11,320,46,2020,96
2020-11-16 00:00:00,189292995.4,0,0,0,11,321,47,2020,1
2020-11-16 00:15:00,179873367.6,0,15,0,11,321,47,2020,2
2020-11-16 00:30:00,185916651.6,0,30,0,11,321,47,2020,3
2020-11-16 00:45:00,183541618.1,0,45,0,11,321,47,2020,4
2020-11-16 01:00:00,179839343.6,1,0,0,11,321,47,2020,5
2020-11-16 01:15:00,168567814.9,1,15,0,11,321,47,2020,6
2020-11-16 01:30:00,171162268.3,1,30,0,11,321,47,2020,7
2020-11-16 01:45:00,168671514.1,1,45,0,11,321,47,2020,8
2020-11-16 02:00:00,161692301.3,2,0,0,11,321,47,2020,9
2020-11-16 02:15:00,168860321.3,2,15,0,11,321,47,2020,10
2020-11-16 02:30:00,161747072.3,2,30,0,11,321,47,2020,11
2020-11-16 02:45:00,151019851.8,2,45,0,11,321,47,2020,12
2020-11-16 03:00:00,161170932.8,3,0,0,11,321,47,2020,13
2020-11-16 03:15:00,164065058.5,3,15,0,11,321,47,2020,14
2020-11-16 03:30:00,163364006.0,3,30,0,11,321,47,2020,15
2020-11-16 03:45:00,167612577.9,3,45,0,11,321,47,2020,16
2020-11-16 04:00:00,172354194.1,4,0,0,11,321,47,2020,17
2020-11-16 04:15:00,181437705.4,4,15,0,11,321,47,2020,18
2020-11-16 04:30:00,190163151.6,4,30,0,11,321,47,2020,19
2020-11-16 04:45:00,196263680.9,4,45,0,11,321,47,2020,20
2020-11-16 05:00:00,193278285.9,5,0,0,11,321,47,2020,21
2020-11-16 05:15:00,204940555.9,5,15,0,11,321,47,2020,22
2020-11-16 05:30:00,199675736.5,5,30,0,11,321,47,2020,23
2020-11-16 05:45:00,211460096.3,5,45,0,11,321,47,2020,24
2020-11-16 06:00:00,217253778.9,6,0,0,11,321,47,2020,25
2020-11-16 06:15:00,226486063.6,6,15,0,11,321,47,2020,26
2020-11-16 06:30:00,216680189.6,6,30,0,11,321,47,2020,27
2020-11-16 06:45:00,228747284.1,6,45,0,11,321,47,2020,28
2020-11-16 07:00:00,222182140.8,7,0,0,11,321,47,2020,29
2020-11-16 07:15:00,225777447.3,7,15,0,11,321,47,2020,30
2020-11-16 07:30:00,227910078.5,7,30,0,11,321,47,2020,31
2020-11-16 07:45:00,226481352.6,7,45,0,11,321,47,2020,32
2020-11-16 08:00:00,221338551.1,8,0,0,11,321,47,2020,33
2020-11-16 08:15:00,235631211.3,8,15,0,11,321,47,2020,34
2020-11-16 08:30:00,231108512.1,8,30,0,11,321,47,2020,35
2020-11-16 08:45:00,249410675.2,8,45,0,11,321,47,2020,36
2020-11-16 09:00:00,240163131.7,9,0,0,11,321,47,2020,37
2020-11-16 09:15:00,245841956.4,9,15,0,11,321,47,2020,38
2020-11-16 09:30:00,239056155.5,9,30,0,11,321,47,2020,39
2020-11-16 09:45:00,234084408.6,9,45,0,11,321,47,2020,40
2020-11-16 10:00:00,233936227.7,10,0,0,11,321,47,2020,41
2020-11-16 10:15:00,235127043.7,10,15,0,11,321,47,2020,42
2020-11-16 10:30:00,226994707.9,10,30,0,11,321,47,2020,43
2020-11-16 10:45:00,219052378.5,10,45,0,11,321,47,2020,44
2020-11-16 11:00:00,235283748.9,11,0,0,11,321,47,2020,45
2020-11-16 11:15:00,227731178.6,11,15,0,11,321,47,2020,46
2020-11-16 11:30:00,226016529.3,11,30,0,11,321,47,2020,47
2020-11-16 11:45:00,218576061.4,11,45,0,11,321,47,2020,48
2020-11-16 12:00:00,225315152.7,12,0,0,11,321,47,2020,49
2020-11-16 12:15:00,218453395.0,12,15,0,11,321,47,2020,50
2020-11-16 12:30:00,225993286.2,12,30,0,11,321,47,2020,51
2020-11-16 12:45:00,223378073.1,12,45,0,11,321,47,2020,52
2020-11-16 13:00:00,225378327.3,13,0,0,11,321,47,2020,53
2020-11-16 13:15:00,212407264.4,13,15,0,11,321,47,2020,54
2020-11-16 13:30:00,218143773.3,13,30,0,11,321,47,2020,55
2020-11-16 13:45:00,214565962.1,13,45,0,11,321,47,2020,56
2020-11-16 14:00:00,218644864.8,14,0,0,11,321,47,2020,57
2020-11-16 14:15:00,217502510.1,14,15,0,11,321,47,2020,58
2020-11-16 14:30:00,221832237.4,14,30,0,11,321,47,2020,59
2020-11-16 14:45:00,224160977.1,14,45,0,11,321,47,2020,60
2020-11-16 15:00:00,224483165.9,15,0,0,11,321,47,2020,61
2020-11-16 15:15:00,232464350.6,15,15,0,11,321,47,2020,62
2020-11-16 15:30:00,236081582.0,15,30,0,11,321,47,2020,63
2020-11-16 15:45:00,238476041.7,15,45,0,11,321,47,2020,64
2020-11-16 16:00:00,238656790.1,16,0,0,11,321,47,2020,65
2020-11-16 16:15:00,233805830.0,16,15,0,11,321,47,2020,66
2020-11-16 16:30:00,231533763.6,16,30,0,11,321,47,2020,67
2020-11-16 16:45:00,228387352.9,16,45,0,11,321,47,2020,68
2020-11-16 17:00:00,239872985.8,17,0,0,11,321,47,2020,69
2020-11-16 17:15:00,239086317.5,17,15,0,11,321,47,2020,70
2020-11-16 17:30:00,246523470.5,17,30,0,11,321,47,2020,71
2020-11-16 17:45:00,249663749.7,17,45,0,11,321,47,2020,72
2020-11-16 18:00:00,235229371.4,18,0,0,11,321,47,2020,73
2020-11-16 18:15:00,232819734.3,18,15,0,11,321,47,2020,74
2020-11-16 18:30:00,241292865.0,18,30,0,11,321,47,2020,75
2020-11-16 18:45:00,247204978.7,18,45,0,11,321,47,2020,76
2020-11-16 19:00:00,246635336.8,19,0,0,11,321,47,2020,77
2020-11-16 19:15:00,241914149.5,19,15,0,11,321,47,2020,78
2020-11-16 19:30:00,238536275.7,19,30,0,11,321,47,2020,79
2020-11-16 19:45:00,238890416.8,19,45,0,11,321,47,2020,80
2020-11-16 20:00:00,240359895.5,20,0,0,11,321,47,2020,81
2020-11-16 20:15:00,237695788.5,20,15,0,11,321,47,2020,82
2020-11-16 20:30:00,235556328.8,20,30,0,11,321,47,2020,83
2020-11-16 20:45:00,236284914.7,20,45,0,11,321,47,2020,84
2020-11-16 21:00:00,224814663.8,21,0,0,11,321,47,2020,85
2020-11-16 21:15:00,229968931.9,21,15,0,11,321,47,2020,86
2020-11-16 21:30:00,228108041.9,21,30,0,11,321,47,2020,87
2020-11-16 21:45:00,221788709.5,21,45,0,11,321,47,2020,88
2020-11-16 22:00:00,221894418.0,22,0,0,11,321,47,2020,89
2020-11-16 22:15:00,218350121.0,22,15,0,11,321,47,2020,90
2020-11-16 22:30:00,214197785.1,22,30,0,11,321,47,2020,91
2020-11-16 22:45:00,214657359.6,22,45,0,11,321,47,2020,92
2020-11-16 23:00:00,200174209.1,23,0,0,11,321,47,2020,93
2020-11-16 23:15:00,191858258.6,23,15,0,11,321,47,2020,94
2020-11-16 23:30:00,204798573.0,23,30,0,11,321,47,2020,95
2020-11-16 23:45:00,195745648.4,23,45,0,11,321,47,2020,96
2020-11-17 00:00:00,187215416.1,0,0,1,11,322,47,2020,1
2020-11-17 00:15:00,176490189.9,0,15,1,11,322,47,2020,2
2020-11-17 00:30:00,184328176.3,0,30,1,11,322,47,2020,3
2020-11-17 00:45:00,187283717.5,0,45,1,11,322,47,2020,4
2020-11-17 01:00:00,183341181.1,1,0,1,11,322,47,2020,5
2020-11-17 01:15:00,174940816.1,1,15,1,11,322,47,2020,6
2020-11-17 01:30:00,169225649.5,1,30,1,11,322,47,2020,7
2020-11-17 01:45:00,161620107.9,1,45,1,11,322,47,2020,8
2020-11-17 02:00:00,161906201.0,2,0,1,11,322,47,2020,9
2020-11-17 02:15:00,161737121.7,2,15,1,11,322,47,2020,10
2020-11-17 02:30:00,159673424.4,2,30,1,11,322,47,2020,11
2020-11-17 02:45:00,157302091.8,2,45,1,11,322,47,2020,12
2020-11-17 03:00:00,159253996.7,3,0,1,11,322,47,2020,13
2020-11-17 03:15:00,159822829.3,3,15,1,11,322,47,2020,14
2020-11-17 03:30:00,161768665.8,3,30,1,11,322,47,2020,15
2020-11-17 03:45:00,173599059.5,3,45,1,11,322,47,2020,16
2020-11-17 04:00:00,168895473.9,4,0,1,11,322,47,2020,17
2020-11-17 04:15:00,178329822.7,4,15,1,11,322,47,2020,18
2020-11-17 04:30:00,186257623.4,4,30,1,11,322,47,2020,19
2020-11-17 04:45:00,193447269.5,4,45,1,11,322,47,2020,20
2020-11-17 05:00:00,193460343.4,5,0,1,11,322,47,2020,21
2020-11-17 05:15:00,208653424.4,5,15,1,11,322,47,2020,22
2020-11-17 05:30:00,205765446.8,5,30,1,11,322,47,2020,23
2020-11-17 05:45:00,206148471.3,5,45,1,11,322,47,2020,24
2020-11-17 06:00:00,221230177.1,6,0,1,11,322,47,2020,25
2020-11-17 06:15:00,226351214.2,6,15,1,11,322,47,2020,26
2020-11-17 06:30:00,226014276.5,6,30,1,11,322,47,2020,27
2020-11-17 06:45:00,225649667.3,6,45,1,11,322,47,2020,28
2020-11-17 07:00:00,219045440.4,7,0,1,11,322,47,2020,29
2020-11-17 07:15:00,223831616.7,7,15,1,11,322,47,2020,30
2020-11-17 07:30:00,226258215.6,7,30,1,11,322,47,2020,31
2020-11-17 07:45:00,222671927.2,7,45,1,11,322,47,2020,32
2020-11-17 08:00:00,220383637.3,8,0,1,11,322,47,2020,33
2020-11-17 08:15:00,231401123.9,8,15,1,11,322,47,2020,34
2020-11-17 08:30:00,232423002.9,8,30,1,11,322,47,2020,35
2020-11-17 08:45:00,244229790.8,8,45,1,11,322,47,2020,36
2020-11-17 09:00:00,236858268.1,9,0,1,11,322,47,2020,37
2020-11-17 09:15:00,243406964.7,9,15,1,11,322,47,2020,38
2020-11-17 09:30:00,237375799.7,9,30,1,11,322,47,2020,39
2020-11-17 09:45:00,237358437.9,9,45,1,11,322,47,2020,40
2020-11-17 10:00:00,226502542.7,10,0,1,11,322,47,2020,41
2020-11-17 10:15:00,238665786.3,10,15,1,11,322,47,2020,42
2020-11-17 10:30:00,222307771.4,10,30,1,11,322,47,2020,43
2020-11-17 10:45:00,224312186.2,10,45,1,11,322,47,2020,44
2020-11-17 11:00:00,237252028.6,11,0,1,11,322,47,2020,45
2020-11-17 11:15:00,223762823.5,11,15,1,11,322,47,2020,46
2020-11-17 11:30:00,227099130.5,11,30,1,11,322,47,2020,47
2020-11-17 11:45:00,215366297.9,11,45,1,11,322,47,2020,48
2020-11-17 12:00:00,222808735.5,12,0,1,11,322,47,2020,49
2020-11-17 12:15:00,217383864.8,12,15,1,11,322,47,2020,50
2020-11-17 12:30:00,225631269.7,12,30,1,11,322,47,2020,51
2020-11-17 12:45:00,231425722.6,12,45,1,11,322,47,2020,52
2020-11-17 13:00:00,219197877.3,13,0,1,11,322,47,2020,53
2020-11-17 13:15:00,213105227.2,13,15,1,11,322,47,2020,54
2020-11-17 13:30:00,227797633.1,13,30,1,11,322,47,2020,55
2020-11-17 13:45:00,225773231.5,13,45,1,11,322,47,2020,56
2020-11-17 14:00:00,220753567.4,14,0,1,11,322,47,2020,57
2020-11-17 14:15:00,223715398.1,14,15,1,11,322,47,2020,58
2020-11-17 14:30:00,221793961.4,14,30,1,11,322,47,2020,59
2020-11-17 14:45:00,223291398.8,14,45,1,11,322,47,2020,60
2020-11-17 15:00:00,226086638.5,15,0,1,11,322,47,2020,61
2020-11-17 15:15:00,234589525.8,15,15,1,11,322,47,2020,62
2020-11-17 15:30:00,231979536.6,15,30,1,11,322,47,2020,63
2020-11-17 15:45:00,237181130.0,15,45,1,11,322,47,2020,64
2020-11-17 16:00:00,235578833.8,16,0,1,11,322,47,2020,65
2020-11-17 16:15:00,236835666.9,16,15,1,11,322,47,2020,66
2020-11-17 16:30:00,254215855.7,16,30,1,11,322,47,2020,67
2020-11-17 16:45:00,233218773.4,16,45,1,11,322,47,2020,68
2020-11-17 17:00:00,236052736.4,17,0,1,11,322,47,2020,69
2020-11-17 17:15:00,236536101.7,17,15,1,11,322,47,2020,70
2020-11-17 17:30:00,247220948.7,17,30,1,11,322,47,2020,71
2020-11-17 17:45:00,247595907.4,17,45,1,11,322,47,2020,72
2020-11-17 18:00:00,243691461.3,18,0,1,11,322,47,2020,73
2020-11-17 18:15:00,230813173.1,18,15,1,11,322,47,2020,74
2020-11-17 18:30:00,237592533.3,18,30,1,11,322,47,2020,75
2020-11-17 18:45:00,242085511.7,18,45,1,11,322,47,2020,76
2020-11-17 19:00:00,243612774.8,19,0,1,11,322,47,2020,77
2020-11-17 19:15:00,244946168.1,19,15,1,11,322,47,2020,78
2020-11-17 19:30:00,237210234.5,19,30,1,11,322,47,2020,79
2020-11-17 19:45:00,237489525.5,19,45,1,11,322,47,2020,80
2020-11-17 20:00:00,236591607.3,20,0,1,11,322,47,2020,81
2020-11-17 20:15:00,228994460.3,20,15,1,11,322,47,2020,82
2020-11-17 20:30:00,231179075.5,20,30,1,11,322,47,2020,83
2020-11-17 20:45:00,232265488.6,20,45,1,11,322,47,2020,84
2020-11-17 21:00:00,221218711.8,21,0,1,11,322,47,2020,85
2020-11-17 21:15:00,231060671.5,21,15,1,11,322,47,2020,86
2020-11-17 21:30:00,227799451.7,21,30,1,11,322,47,2020,87
2020-11-17 21:45:00,220136864.7,21,45,1,11,322,47,2020,88
2020-11-17 22:00:00,217375836.4,22,0,1,11,322,47,2020,89
2020-11-17 22:15:00,217297565.7,22,15,1,11,322,47,2020,90
2020-11-17 22:30:00,214421903.5,22,30,1,11,322,47,2020,91
2020-11-17 22:45:00,208588136.6,22,45,1,11,322,47,2020,92
2020-11-17 23:00:00,200236669.8,23,0,1,11,322,47,2020,93
2020-11-17 23:15:00,194550066.4,23,15,1,11,322,47,2020,94
2020-11-17 23:30:00,206230956.4,23,30,1,11,322,47,2020,95
2020-11-17 23:45:00,198110191.3,23,45,1,11,322,47,2020,96
2020-11-18 00:00:00,190262889.9,0,0,2,11,323,47,2020,1
2020-11-18 00:15:00,179727384.1,0,15,2,11,323,47,2020,2
2020-11-18 00:30:00,177813777.7,0,30,2,11,323,47,2020,3
2020-11-18 00:45:00,178706721.4,0,45,2,11,323,47,2020,4
2020-11-18 01:00:00,177891493.1,1,0,2,11,323,47,2020,5
2020-11-18 01:15:00,166920432.1,1,15,2,11,323,47,2020,6
2020-11-18 01:30:00,166881222.6,1,30,2,11,323,47,2020,7
2020-11-18 01:45:00,159826255.4,1,45,2,11,323,47,2020,8
2020-11-18 02:00:00,158991858.8,2,0,2,11,323,47,2020,9
2020-11-18 02:15:00,161365635.3,2,15,2,11,323,47,2020,10
2020-11-18 02:30:00,160424653.7,2,30,2,11,323,47,2020,11
2020-11-18 02:45:00,150526830.5,2,45,2,11,323,47,2020,12
2020-11-18 03:00:00,154484484.9,3,0,2,11,323,47,2020,13
2020-11-18 03:15:00,159941722.9,3,15,2,11,323,47,2020,14
2020-11-18 03:30:00,164031291.9,3,30,2,11,323,47,2020,15
2020-11-18 03:45:00,168054166.0,3,45,2,11,323,47,2020,16
2020-11-18 04:00:00,168072611.5,4,0,2,11,323,47,2020,17
2020-11-18 04:15:00,177755894.1,4,15,2,11,323,47,2020,18
2020-11-18 04:30:00,186486467.7,4,30,2,11,323,47,2020,19
2020-11-18 04:45:00,192815866.8,4,45,2,11,323,47,2020,20
2020-11-18 05:00:00,195053191.2,5,0,2,11,323,47,2020,21
2020-11-18 05:15:00,206348044.4,5,15,2,11,323,47,2020,22
2020-11-18 05:30:00,201204242.1,5,30,2,11,323,47,2020,23
2020-11-18 05:45:00,210019545.3,5,45,2,11,323,47,2020,24
2020-11-18 06:00:00,210421184.7,6,0,2,11,323,47,2020,25
2020-11-18 06:15:00,223763910.6,6,15,2,11,323,47,2020,26
2020-11-18 06:30:00,216336916.4,6,30,2,11,323,47,2020,27
2020-11-18 06:45:00,229682013.6,6,45,2,11,323,47,2020,28
2020-11-18 07:00:00,218824747.9,7,0,2,11,323,47,2020,29
2020-11-18 07:15:00,226985939.2,7,15,2,11,323,47,2020,30
2020-11-18 07:30:00,228855599.7,7,30,2,11,323,47,2020,31
2020-11-18 07:45:00,226630853.0,7,45,2,11,323,47,2020,32
2020-11-18 08:00:00,218050798.6,8,0,2,11,323,47,2020,33
2020-11-18 08:15:00,222111326.5,8,15,2,11,323,47,2020,34
2020-11-18 08:30:00,227934100.2,8,30,2,11,323,47,2020,35
2020-11-18 08:45:00,241378743.0,8,45,2,11,323,47,2020,36
2020-11-18 09:00:00,229680010.7,9,0,2,11,323,47,2020,37
2020-11-18 09:15:00,244055247.7,9,15,2,11,323,47,2020,38
2020-11-18 09:30:00,230577573.0,9,30,2,11,323,47,2020,39
2020-11-18 09:45:00,234619440.9,9,45,2,11,323,47,2020,40
2020-11-18 10:00:00,230803777.3,10,0,2,11,323,47,2020,41
2020-11-18 10:15:00,234041862.5,10,15,2,11,323,47,2020,42
2020-11-18 10:30:00,221256274.7,10,30,2,11,323,47,2020,43
2020-11-18 10:45:00,208269735.4,10,45,2,11,323,47,2020,44
2020-11-18 11:00:00,234654914.9,11,0,2,11,323,47,2020,45
2020-11-18 11:15:00,221668290.8,11,15,2,11,323,47,2020,46
2020-11-18 11:30:00,225388773.4,11,30,2,11,323,47,2020,47
2020-11-18 11:45:00,215544569.3,11,45,2,11,323,47,2020,48
2020-11-18 12:00:00,224009070.8,12,0,2,11,323,47,2020,49
2020-11-18 12:15:00,220187548.8,12,15,2,11,323,47,2020,50
2020-11-18 12:30:00,230846068.4,12,30,2,11,323,47,2020,51
2020-11-18 12:45:00,232781125.8,12,45,2,11,323,47,2020,52
2020-11-18 13:00:00,226919563.7,13,0,2,11,323,47,2020,53
2020-11-18 13:15:00,216146333.7,13,15,2,11,323,47,2020,54
2020-11-18 13:30:00,222324192.5,13,30,2,11,323,47,2020,55
2020-11-18 13:45:00,219792544.5,13,45,2,11,323,47,2020,56
2020-11-18 14:00:00,216693947.4,14,0,2,11,323,47,2020,57
2020-11-18 14:15:00,220424619.1,14,15,2,11,323,47,2020,58
2020-11-18 14:30:00,220276636.3,14,30,2,11,323,47,2020,59
2020-11-18 14:45:00,225578050.6,14,45,2,11,323,47,2020,60
2020-11-18 15:00:00,228163512.4,15,0,2,11,323,47,2020,61
2020-11-18 15:15:00,233101451.1,15,15,2,11,323,47,2020,62
2020-11-18 15:30:00,230116783.6,15,30,2,11,323,47,2020,63
2020-11-18 15:45:00,242758024.1,15,45,2,11,323,47,2020,64
2020-11-18 16:00:00,235164286.6,16,0,2,11,323,47,2020,65
2020-11-18 16:15:00,235771506.2,16,15,2,11,323,47,2020,66
2020-11-18 16:30:00,229232548.4,16,30,2,11,323,47,2020,67
2020-11-18 16:45:00,233968873.6,16,45,2,11,323,47,2020,68
2020-11-18 17:00:00,237863152.7,17,0,2,11,323,47,2020,69
2020-11-18 17:15:00,240911539.6,17,15,2,11,323,47,2020,70
2020-11-18 17:30:00,247093541.7,17,30,2,11,323,47,2020,71
2020-11-18 17:45:00,250507210.0,17,45,2,11,323,47,2020,72
2020-11-18 18:00:00,249165207.0,18,0,2,11,323,47,2020,73
2020-11-18 18:15:00,239293653.4,18,15,2,11,323,47,2020,74
2020-11-18 18:30:00,237071789.8,18,30,2,11,323,47,2020,75
2020-11-18 18:45:00,242511896.8,18,45,2,11,323,47,2020,76
2020-11-18 19:00:00,244814916.9,19,0,2,11,323,47,2020,77
2020-11-18 19:15:00,245123322.8,19,15,2,11,323,47,2020,78
2020-11-18 19:30:00,240581589.3,19,30,2,11,323,47,2020,79
2020-11-18 19:45:00,237266071.7,19,45,2,11,323,47,2020,80
2020-11-18 20:00:00,236498435.5,20,0,2,11,323,47,2020,81
2020-11-18 20:15:00,229830000.3,20,15,2,11,323,47,2020,82
2020-11-18 20:30:00,226808821.0,20,30,2,11,323,47,2020,83
2020-11-18 20:45:00,231777738.2,20,45,2,11,323,47,2020,84
2020-11-18 21:00:00,222331818.5,21,0,2,11,323,47,2020,85
2020-11-18 21:15:00,230264757.6,21,15,2,11,323,47,2020,86
2020-11-18 21:30:00,225370950.4,21,30,2,11,323,47,2020,87
2020-11-18 21:45:00,225429556.4,21,45,2,11,323,47,2020,88
2020-11-18 22:00:00,219675509.4,22,0,2,11,323,47,2020,89
2020-11-18 22:15:00,218845474.4,22,15,2,11,323,47,2020,90
2020-11-18 22:30:00,213868179.5,22,30,2,11,323,47,2020,91
2020-11-18 22:45:00,214119786.2,22,45,2,11,323,47,2020,92
2020-11-18 23:00:00,198445590.6,23,0,2,11,323,47,2020,93
2020-11-18 23:15:00,199713094.2,23,15,2,11,323,47,2020,94
2020-11-18 23:30:00,199099095.9,23,30,2,11,323,47,2020,95
2020-11-18 23:45:00,195337518.3,23,45,2,11,323,47,2020,96
2020-11-19 00:00:00,185790088.5,0,0,3,11,324,47,2020,1
2020-11-19 00:15:00,180735985.9,0,15,3,11,324,47,2020,2
2020-11-19 00:30:00,181397470.5,0,30,3,11,324,47,2020,3
2020-11-19 00:45:00,184154933.3,0,45,3,11,324,47,2020,4
2020-11-19 01:00:00,170829936.6,1,0,3,11,324,47,2020,5
2020-11-19 01:15:00,164059718.0,1,15,3,11,324,47,2020,6
2020-11-19 01:30:00,164302203.2,1,30,3,11,324,47,2020,7
2020-11-19 01:45:00,158969236.3,1,45,3,11,324,47,2020,8
2020-11-19 02:00:00,153819270.5,2,0,3,11,324,47,2020,9
2020-11-19 02:15:00,162658030.9,2,15,3,11,324,47,2020,10
2020-11-19 02:30:00,163228178.8,2,30,3,11,324,47,2020,11
2020-11-19 02:45:00,155027500.7,2,45,3,11,324,47,2020,12
2020-11-19 03:00:00,154168932.4,3,0,3,11,324,47,2020,13
2020-11-19 03:15:00,157335107.6,3,15,3,11,324,47,2020,14
2020-11-19 03:30:00,159290664.4,3,30,3,11,324,47,2020,15
2020-11-19 03:45:00,166592714.9,3,45,3,11,324,47,2020,16
2020-11-19 04:00:00,170628208.2,4,0,3,11,324,47,2020,17
2020-11-19 04:15:00,177589425.4,4,15,3,11,324,47,2020,18
2020-11-19 04:30:00,184112577.8,4,30,3,11,324,47,2020,19
2020-11-19 04:45:00,196574908.6,4,45,3,11,324,47,2020,20
2020-11-19 05:00:00,194333015.6,5,0,3,11,324,47,2020,21
2020-11-19 05:15:00,210206435.6,5,15,3,11,324,47,2020,22
2020-11-19 05:30:00,200751690.5,5,30,3,11,324,47,2020,23
2020-11-19 05:45:00,209748558.3,5,45,3,11,324,47,2020,24
2020-11-19 06:00:00,217954087.8,6,0,3,11,324,47,2020,25
2020-11-19 06:15:00,221703004.7,6,15,3,11,324,47,2020,26
2020-11-19 06:30:00,217470376.6,6,30,3,11,324,47,2020,27
2020-11-19 06:45:00,226616279.8,6,45,3,11,324,47,2020,28
2020-11-19 07:00:00,214252771.5,7,0,3,11,324,47,2020,29
2020-11-19 07:15:00,217805831.4,7,15,3,11,324,47,2020,30
2020-11-19 07:30:00,225894655.5,7,30,3,11,324,47,2020,31
2020-11-19 07:45:00,225658854.7,7,45,3,11,324,47,2020,32
2020-11-19 08:00:00,220132923.3,8,0,3,11,324,47,2020,33
2020-11-19 08:15:00,229245169.0,8,15,3,11,324,47,2020,34
2020-11-19 08:30:00,227569354.3,8,30,3,11,324,47,2020,35
2020-11-19 08:45:00,241184654.7,8,45,3,11,324,47,2020,36
2020-11-19 09:00:00,237644190.2,9,0,3,11,324,47,2020,37
2020-11-19 09:15:00,243105053.7,9,15,3,11,324,47,2020,38
2020-11-19 09:30:00,237051274.5,9,30,3,11,324,47,2020,39
2020-11-19 09:45:00,232101708.0,9,45,3,11,324,47,2020,40
2020-11-19 10:00:00,231974637.9,10,0,3,11,324,47,2020,41
2020-11-19 10:15:00,236380438.0,10,15,3,11,324,47,2020,42
2020-11-19 10:30:00,215474148.2,10,30,3,11,324,47,2020,43
2020-11-19 10:45:00,228507717.0,10,45,3,11,324,47,2020,44
2020-11-19 11:00:00,229721908.4,11,0,3,11,324,47,2020,45
2020-11-19 11:15:00,225712258.4,11,15,3,11,324,47,2020,46
2020-11-19 11:30:00,232276512.2,11,30,3,11,324,47,2020,47
2020-11-19 11:45:00,219050661.9,11,45,3,11,324,47,2020,48
2020-11-19 12:00:00,226521467.5,12,0,3,11,324,47,2020,49
2020-11-19 12:15:00,218731503.6,12,15,3,11,324,47,2020,50
2020-11-19 12:30:00,229636369.0,12,30,3,11,324,47,2020,51
2020-11-19 12:45:00,232261196.6,12,45,3,11,324,47,2020,52
2020-11-19 13:00:00,226615514.0,13,0,3,11,324,47,2020,53
2020-11-19 13:15:00,222655342.3,13,15,3,11,324,47,2020,54
2020-11-19 13:30:00,225640740.7,13,30,3,11,324,47,2020,55
2020-11-19 13:45:00,224862087.7,13,45,3,11,324,47,2020,56
2020-11-19 14:00:00,220062755.2,14,0,3,11,324,47,2020,57
2020-11-19 14:15:00,225261108.2,14,15,3,11,324,47,2020,58
2020-11-19 14:30:00,219816247.3,14,30,3,11,324,47,2020,59
2020-11-19 14:45:00,223609733.1,14,45,3,11,324,47,2020,60
2020-11-19 15:00:00,223609888.5,15,0,3,11,324,47,2020,61
2020-11-19 15:15:00,237389883.1,15,15,3,11,324,47,2020,62
2020-11-19 15:30:00,234915714.3,15,30,3,11,324,47,2020,63
2020-11-19 15:45:00,238258156.9,15,45,3,11,324,47,2020,64
2020-11-19 16:00:00,234977124.3,16,0,3,11,324,47,2020,65
2020-11-19 16:15:00,236184314.1,16,15,3,11,324,47,2020,66
2020-11-19 16:30:00,230174700.4,16,30,3,11,324,47,2020,67
2020-11-19 16:45:00,231464405.7,16,45,3,11,324,47,2020,68
2020-11-19 17:00:00,231338419.4,17,0,3,11,324,47,2020,69
2020-11-19 17:15:00,235695846.5,17,15,3,11,324,47,2020,70
2020-11-19 17:30:00,243322573.0,17,30,3,11,324,47,2020,71
2020-11-19 17:45:00,248643027.0,17,45,3,11,324,47,2020,72
2020-11-19 18:00:00,244028372.4,18,0,3,11,324,47,2020,73
2020-11-19 18:15:00,235121228.0,18,15,3,11,324,47,2020,74
2020-11-19 18:30:00,243704391.0,18,30,3,11,324,47,2020,75
2020-11-19 18:45:00,236425219.8,18,45,3,11,324,47,2020,76
2020-11-19 19:00:00,241420760.8,19,0,3,11,324,47,2020,77
2020-11-19 19:15:00,244106351.9,19,15,3,11,324,47,2020,78
2020-11-19 19:30:00,236715278.2,19,30,3,11,324,47,2020,79
2020-11-19 19:45:00,241517634.4,19,45,3,11,324,47,2020,80
2020-11-19 20:00:00,235604221.5,20,0,3,11,324,47,2020,81
2020-11-19 20:15:00,231803574.1,20,15,3,11,324,47,2020,82
2020-11-19 20:30:00,220436204.7,20,30,3,11,324,47,2020,83
2020-11-19 20:45:00,225145256.3,20,45,3,11,324,47,2020,84
2020-11-19 21:00:00,226778919.6,21,0,3,11,324,47,2020,85
2020-11-19 21:15:00,221461317.7,21,15,3,11,324,47,2020,86
2020-11-19 21:30:00,228297344.1,21,30,3,11,324,47,2020,87
2020-11-19 21:45:00,219608175.1,21,45,3,11,324,47,2020,88
2020-11-19 22:00:00,217972542.3,22,0,3,11,324,47,2020,89
2020-11-19 22:15:00,219546764.5,22,15,3,11,324,47,2020,90
2020-11-19 22:30:00,207375804.3,22,30,3,11,324,47,2020,91
